State,Utility Name,Utility Type,Service Type,Year,Month,Total Disconnections,Total Reconnections,Total Connections,Disconnection Rate
California,City and County of San Francisco,Municipal Utility,Electric,2016,December,0,0,67178,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,January,0,0,68533,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,February,0,0,68533,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,March,0,0,68317,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,April,0,0,68191,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,May,0,0,69036,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,June,0,0,68837,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,July,0,0,69466,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,August,0,0,69385,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,September,0,0,69527,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,October,2,2,72934,2.74E-05
California,City and County of San Francisco,Municipal Utility,Electric,2017,November,0,0,72682,0
California,City and County of San Francisco,Municipal Utility,Electric,2017,December,0,0,72105,0
California,City and County of San Francisco,Municipal Utility,Electric,2018,January,11,11,73605,0.000149446
California,City and County of San Francisco,Municipal Utility,Electric,2018,February,6,6,73679,8.14E-05
California,City and County of San Francisco,Municipal Utility,Electric,2018,March,0,0,73814,0
California,City and County of San Francisco,Municipal Utility,Electric,2018,April,13,12,74147,0.000175327
California,City and County of San Francisco,Municipal Utility,Electric,2018,May,3,3,74154,4.05E-05
California,City and County of San Francisco,Municipal Utility,Electric,2018,June,0,0,74159,0
California,City and County of San Francisco,Municipal Utility,Electric,2018,July,6,6,75622,7.93E-05
California,City and County of San Francisco,Municipal Utility,Electric,2018,August,0,0,75795,0
California,City and County of San Francisco,Municipal Utility,Electric,2018,September,11,11,75832,0.000145057
California,City and County of San Francisco,Municipal Utility,Electric,2018,October,31,30,77558,0.000399701
California,City and County of San Francisco,Municipal Utility,Electric,2018,November,1,1,77614,1.29E-05
California,City and County of San Francisco,Municipal Utility,Electric,2018,December,0,1,77670,0
California,City and County of San Francisco,Municipal Utility,Electric,2019,January,2,2,79488,2.52E-05
California,City and County of San Francisco,Municipal Utility,Electric,2019,February,2,2,79689,2.51E-05
California,City and County of San Francisco,Municipal Utility,Electric,2019,March,3,3,79989,3.75E-05
California,City and County of San Francisco,Municipal Utility,Electric,2019,April,1,1,344949,2.90E-06
California,City and County of San Francisco,Municipal Utility,Electric,2019,May,3,3,344909,8.70E-06
California,City and County of San Francisco,Municipal Utility,Electric,2019,June,0,0,345182,0
California,City and County of San Francisco,Municipal Utility,Electric,2019,July,2,2,347146,5.76E-06
California,City and County of San Francisco,Municipal Utility,Electric,2019,August,1,1,346791,2.88E-06
California,City and County of San Francisco,Municipal Utility,Electric,2019,September,3,3,346743,8.65E-06
California,City and County of San Francisco,Municipal Utility,Electric,2019,October,0,0,346716,0
California,City and County of San Francisco,Municipal Utility,Electric,2019,November,1,1,346939,2.88E-06
California,City and County of San Francisco,Municipal Utility,Electric,2019,December,1,1,347435,2.88E-06
California,City and County of San Francisco,Municipal Utility,Electric,2020,January,0,0,347415,0
California,City and County of San Francisco,Municipal Utility,Electric,2020,February,2,2,348168,5.74E-06
California,City and County of San Francisco,Municipal Utility,Electric,2020,March,0,0,348026,0
California,City and County of San Francisco,Municipal Utility,Electric,2020,April,0,0,347574,0
California,City and County of San Francisco,Municipal Utility,Electric,2020,May,0,0,352024,0
California,City and County of San Francisco,Municipal Utility,Electric,2020,June,0,0,351106,0
California,City and County of San Francisco,Municipal Utility,Electric,2020,July,0,0,349841,0
California,City and County of San Francisco,Municipal Utility,Electric,2020,August,0,0,348403,0
California,City and County of San Francisco,Municipal Utility,Electric,2020,September,0,0,347283,0
California,City and County of San Francisco,Municipal Utility,Electric,2020,October,0,0,346925,0
California,City and County of San Francisco,Municipal Utility,Electric,2020,November,0,0,347380,0
California,City and County of San Francisco,Municipal Utility,Electric,2020,December,0,0,347959,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,January,0,0,349126,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,February,0,0,350358,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,March,0,0,351400,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,April,0,0,351975,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,May,0,0,352664,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,June,0,0,352897,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,July,0,0,352682,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,August,0,0,352915,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,September,0,0,353495,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,October,0,0,353775,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,November,0,0,353902,0
California,City and County of San Francisco,Municipal Utility,Electric,2021,December,0,0,353775,0
California,City and County of San Francisco,Municipal Utility,Electric,2022,January,0,0,353931,0
California,City and County of San Francisco,Municipal Utility,Electric,2022,February,0,0,352896,0
California,City and County of San Francisco,Municipal Utility,Electric,2022,March,0,0,352777,0
California,City and County of San Francisco,Municipal Utility,Electric,2022,April,0,0,352592,0
California,City and County of San Francisco,Municipal Utility,Electric,2022,May,0,0,354497,0
California,City of Corona,Municipal Utility,Electric,2012,January,18,0,,
California,City of Corona,Municipal Utility,Electric,2012,February,8,0,,
California,City of Corona,Municipal Utility,Electric,2012,March,14,0,,
California,City of Corona,Municipal Utility,Electric,2012,April,9,0,,
California,City of Corona,Municipal Utility,Electric,2012,May,11,0,,
California,City of Corona,Municipal Utility,Electric,2012,June,10,0,,
California,City of Corona,Municipal Utility,Electric,2012,July,9,0,,
California,City of Corona,Municipal Utility,Electric,2012,August,7,0,,
California,City of Corona,Municipal Utility,Electric,2012,September,7,0,,
California,City of Corona,Municipal Utility,Electric,2012,October,9,0,,
California,City of Corona,Municipal Utility,Electric,2012,November,11,0,,
California,City of Corona,Municipal Utility,Electric,2012,December,3,0,,
California,City of Corona,Municipal Utility,Electric,2013,January,14,0,,
California,City of Corona,Municipal Utility,Electric,2013,February,16,0,,
California,City of Corona,Municipal Utility,Electric,2013,March,9,0,,
California,City of Corona,Municipal Utility,Electric,2013,April,10,0,,
California,City of Corona,Municipal Utility,Electric,2013,May,5,0,,
California,City of Corona,Municipal Utility,Electric,2013,June,5,0,,
California,City of Corona,Municipal Utility,Electric,2013,July,9,0,,
California,City of Corona,Municipal Utility,Electric,2013,August,8,0,,
California,City of Corona,Municipal Utility,Electric,2013,September,8,0,,
California,City of Corona,Municipal Utility,Electric,2013,October,3,0,,
California,City of Corona,Municipal Utility,Electric,2013,November,0,0,,
California,City of Corona,Municipal Utility,Electric,2013,December,4,0,,
California,City of Corona,Municipal Utility,Electric,2014,January,12,0,,
California,City of Corona,Municipal Utility,Electric,2014,February,10,0,,
California,City of Corona,Municipal Utility,Electric,2014,March,3,0,,
California,City of Corona,Municipal Utility,Electric,2014,April,8,0,,
California,City of Corona,Municipal Utility,Electric,2014,May,3,0,,
California,City of Corona,Municipal Utility,Electric,2014,June,0,0,,
California,City of Corona,Municipal Utility,Electric,2014,July,1,0,,
California,City of Corona,Municipal Utility,Electric,2014,August,0,0,,
California,City of Corona,Municipal Utility,Electric,2014,September,0,0,,
California,City of Corona,Municipal Utility,Electric,2014,October,0,0,,
California,City of Corona,Municipal Utility,Electric,2014,November,12,0,,
California,City of Corona,Municipal Utility,Electric,2014,December,0,0,,
California,City of Corona,Municipal Utility,Electric,2015,January,16,0,,
California,City of Corona,Municipal Utility,Electric,2015,February,17,0,,
California,City of Corona,Municipal Utility,Electric,2015,March,2,0,,
California,City of Corona,Municipal Utility,Electric,2015,April,14,0,,
California,City of Corona,Municipal Utility,Electric,2015,May,9,0,,
California,City of Corona,Municipal Utility,Electric,2015,June,1,0,,
California,City of Corona,Municipal Utility,Electric,2015,July,0,0,,
California,City of Corona,Municipal Utility,Electric,2015,August,3,0,,
California,City of Corona,Municipal Utility,Electric,2015,September,1,0,,
California,City of Corona,Municipal Utility,Electric,2015,October,10,0,,
California,City of Corona,Municipal Utility,Electric,2015,November,19,0,,
California,City of Corona,Municipal Utility,Electric,2015,December,18,0,,
California,City of Corona,Municipal Utility,Electric,2016,January,23,0,,
California,City of Corona,Municipal Utility,Electric,2016,February,13,0,,
California,City of Corona,Municipal Utility,Electric,2016,March,32,0,,
California,City of Corona,Municipal Utility,Electric,2016,April,3,0,,
California,City of Corona,Municipal Utility,Electric,2016,May,25,0,,
California,City of Corona,Municipal Utility,Electric,2016,June,57,0,,
California,City of Corona,Municipal Utility,Electric,2016,July,21,0,,
California,City of Corona,Municipal Utility,Electric,2016,August,47,0,,
California,City of Corona,Municipal Utility,Electric,2016,September,10,0,,
California,City of Corona,Municipal Utility,Electric,2016,October,22,0,,
California,City of Corona,Municipal Utility,Electric,2016,November,37,0,,
California,City of Corona,Municipal Utility,Electric,2016,December,22,0,,
California,City of Corona,Municipal Utility,Electric,2017,January,6,0,,
California,City of Corona,Municipal Utility,Electric,2017,February,25,0,,
California,City of Corona,Municipal Utility,Electric,2017,March,45,0,,
California,City of Corona,Municipal Utility,Electric,2017,April,32,0,,
California,City of Corona,Municipal Utility,Electric,2017,May,35,0,,
California,City of Corona,Municipal Utility,Electric,2017,June,6,0,,
California,City of Corona,Municipal Utility,Electric,2017,July,35,0,,
California,City of Corona,Municipal Utility,Electric,2017,August,24,0,,
California,City of Corona,Municipal Utility,Electric,2017,September,9,0,,
California,City of Corona,Municipal Utility,Electric,2017,October,28,0,,
California,City of Corona,Municipal Utility,Electric,2017,November,52,0,,
California,City of Corona,Municipal Utility,Electric,2017,December,11,0,,
California,City of Corona,Municipal Utility,Electric,2018,January,55,0,,
California,City of Corona,Municipal Utility,Electric,2018,February,12,0,,
California,City of Corona,Municipal Utility,Electric,2018,March,50,0,,
California,City of Corona,Municipal Utility,Electric,2018,April,9,0,,
California,City of Corona,Municipal Utility,Electric,2018,May,40,0,,
California,City of Corona,Municipal Utility,Electric,2018,June,10,0,,
California,City of Corona,Municipal Utility,Electric,2018,July,0,0,,
California,City of Corona,Municipal Utility,Electric,2018,August,7,0,,
California,City of Corona,Municipal Utility,Electric,2018,September,6,0,,
California,City of Corona,Municipal Utility,Electric,2018,October,62,0,,
California,City of Corona,Municipal Utility,Electric,2018,November,17,0,,
California,City of Corona,Municipal Utility,Electric,2018,December,2,0,,
California,City of Corona,Municipal Utility,Electric,2019,January,56,0,,
California,City of Corona,Municipal Utility,Electric,2019,February,17,0,,
California,City of Corona,Municipal Utility,Electric,2019,March,92,0,,
California,City of Corona,Municipal Utility,Electric,2019,April,55,0,,
California,City of Corona,Municipal Utility,Electric,2019,May,32,0,,
California,City of Corona,Municipal Utility,Electric,2019,June,18,0,,
California,City of Corona,Municipal Utility,Electric,2019,July,47,0,,
California,City of Corona,Municipal Utility,Electric,2019,August,42,0,,
California,City of Corona,Municipal Utility,Electric,2019,September,42,0,,
California,City of Corona,Municipal Utility,Electric,2019,October,56,0,,
California,City of Corona,Municipal Utility,Electric,2019,November,13,0,,
California,City of Corona,Municipal Utility,Electric,2019,December,49,0,,
California,City of Corona,Municipal Utility,Electric,2020,January,95,0,,
California,City of Corona,Municipal Utility,Electric,2020,February,0,0,,
California,City of Corona,Municipal Utility,Electric,2020,March,0,0,,
California,City of Corona,Municipal Utility,Electric,2020,April,0,0,,
California,City of Corona,Municipal Utility,Electric,2020,May,0,0,,
California,City of Corona,Municipal Utility,Electric,2020,June,0,0,,
California,City of Corona,Municipal Utility,Electric,2020,July,0,0,,
California,City of Corona,Municipal Utility,Electric,2020,August,0,0,,
California,City of Corona,Municipal Utility,Electric,2020,September,0,0,,
California,City of Corona,Municipal Utility,Electric,2020,October,0,0,,
California,City of Corona,Municipal Utility,Electric,2020,November,0,0,,
California,City of Corona,Municipal Utility,Electric,2020,December,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,January,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,February,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,March,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,April,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,May,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,June,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,July,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,August,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,September,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,October,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,November,0,0,,
California,City of Corona,Municipal Utility,Electric,2021,December,0,0,,
California,City of Corona,Municipal Utility,Electric,2022,January,0,0,,
California,City of Corona,Municipal Utility,Electric,2022,February,0,0,,
California,City of Corona,Municipal Utility,Electric,2022,March,0,0,,
California,City of Corona,Municipal Utility,Electric,2022,April,0,0,1281,0
California,City of Corona,Municipal Utility,Electric,2022,May,34,0,,
California,City of Moreno Valley,Municipal Utility,Electric,2010,June,0,0,4904,0
California,City of Moreno Valley,Municipal Utility,Electric,2010,July,0,0,4946,0
California,City of Moreno Valley,Municipal Utility,Electric,2010,August,0,0,4982,0
California,City of Moreno Valley,Municipal Utility,Electric,2010,September,0,0,5001,0
California,City of Moreno Valley,Municipal Utility,Electric,2010,October,0,0,5001,0
California,City of Moreno Valley,Municipal Utility,Electric,2010,November,0,0,5001,0
California,City of Moreno Valley,Municipal Utility,Electric,2010,December,0,0,5001,0
California,City of Moreno Valley,Municipal Utility,Electric,2011,January,0,0,5004,0
California,City of Moreno Valley,Municipal Utility,Electric,2011,February,0,0,5004,0
California,City of Moreno Valley,Municipal Utility,Electric,2011,March,0,0,5004,0
California,City of Moreno Valley,Municipal Utility,Electric,2011,April,0,0,5003,0
