State,postal_code,Utility Name,Year,Month,Total Connections,Total Disconnections,number_of_reconnections,month_num,year_month,Disconnection Rate,reconnection_rate,cbd_flag,service_type,direct_parent,ultimate_parent,quarter,total_disconnects
Missouri,MO,Empire,2020,March,,86,,3,2020.16666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,86
Missouri,MO,Empire,2020,April,,0,,4,2020.25,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,0
Missouri,MO,Empire,2020,May,,0,,5,2020.33333333333,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,0
Missouri,MO,Empire,2020,June,,0,,6,2020.41666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,0
Missouri,MO,Empire,2020,July,,0,,7,2020.5,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,0
Missouri,MO,Empire,2020,August,,864,,8,2020.58333333333,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,864
Missouri,MO,Empire,2020,September,,488,,9,2020.66666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,488
Missouri,MO,Empire,2020,October,,593,,10,2020.75,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,593
Missouri,MO,Empire,2020,November,,249,,11,2020.83333333333,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,249
Missouri,MO,Empire,2020,December,,36,,12,2020.91666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,36
Missouri,MO,Empire,2021,January,,12,,1,2021,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,12
Missouri,MO,Empire,2021,February,,34,,2,2021.08333333333,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,34
Missouri,MO,Empire,2021,March,,305,,3,2021.16666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,305
Missouri,MO,Empire,2021,April,,716,,4,2021.25,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,716
Missouri,MO,Empire,2021,May,,476,,5,2021.33333333333,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,476
Missouri,MO,Empire,2021,June,,489,,6,2021.41666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,489
Missouri,MO,Empire,2021,July,,324,,7,2021.5,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,324
Missouri,MO,Empire,2021,August,,379,,8,2021.58333333333,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,379
Missouri,MO,Empire,2021,September,,380,,9,2021.66666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,380
Missouri,MO,Empire,2021,October,,209,,10,2021.75,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,209
Missouri,MO,Empire,2021,November,,45,,11,2021.83333333333,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,45
Missouri,MO,Empire,2021,December,,99,,12,2021.91666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,99
Missouri,MO,Empire,2022,January,,2,,1,2022,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,2
Missouri,MO,Empire,2022,February,,47,,2,2022.08333333333,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,47
Missouri,MO,Empire,2022,March,,188,,3,2022.16666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,188
Missouri,MO,Empire,2022,April,,579,,4,2022.25,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,579
Missouri,MO,Empire,2022,May,,582,,5,2022.33333333333,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,582
Missouri,MO,Empire,2022,June,,682,,6,2022.41666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,682
Missouri,MO,Empire,2022,July,,144,,7,2022.5,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,144
Missouri,MO,Empire,2022,August,,750,,8,2022.58333333333,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,750
Missouri,MO,Empire,2022,September,,620,,9,2022.66666666667,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,620
Missouri,MO,Empire,2022,October,,,,10,2022.75,,,1,Electric,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,No Data
Missouri,MO,Empire,2020,January,,1,,1,2020,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,1
Missouri,MO,Empire,2020,February,,6,,2,2020.08333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,6
Missouri,MO,Empire,2020,March,,0,,3,2020.16666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,0
Missouri,MO,Empire,2020,April,,0,,4,2020.25,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,0
Missouri,MO,Empire,2020,May,,0,,5,2020.33333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,0
Missouri,MO,Empire,2020,June,,0,,6,2020.41666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,0
Missouri,MO,Empire,2020,July,,0,,7,2020.5,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,0
Missouri,MO,Empire,2020,August,,315,,8,2020.58333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,315
Missouri,MO,Empire,2020,September,,399,,9,2020.66666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,399
Missouri,MO,Empire,2020,October,,150,,10,2020.75,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,150
Missouri,MO,Empire,2020,November,,35,,11,2020.83333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,35
Missouri,MO,Empire,2020,December,,0,,12,2020.91666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,0
Missouri,MO,Empire,2021,January,,0,,1,2021,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,0
Missouri,MO,Empire,2021,February,,3,,2,2021.08333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,3
Missouri,MO,Empire,2021,March,,134,,3,2021.16666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,134
Missouri,MO,Empire,2021,April,,314,,4,2021.25,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,314
Missouri,MO,Empire,2021,May,,297,,5,2021.33333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,297
Missouri,MO,Empire,2021,June,,377,,6,2021.41666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,377
Missouri,MO,Empire,2021,July,,269,,7,2021.5,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,269
Missouri,MO,Empire,2021,August,,383,,8,2021.58333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,383
Missouri,MO,Empire,2021,September,,46,,9,2021.66666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,46
Missouri,MO,Empire,2021,October,,94,,10,2021.75,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,94
Missouri,MO,Empire,2021,November,,0,,11,2021.83333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,0
Missouri,MO,Empire,2021,December,,7,,12,2021.91666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,7
Missouri,MO,Empire,2022,January,,0,,1,2022,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,0
Missouri,MO,Empire,2022,February,,8,,2,2022.08333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,8
Missouri,MO,Empire,2022,March,,71,,3,2022.16666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,1,71
Missouri,MO,Empire,2022,April,,593,,4,2022.25,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,593
Missouri,MO,Empire,2022,May,,363,,5,2022.33333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,363
Missouri,MO,Empire,2022,June,,473,,6,2022.41666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,2,473
Missouri,MO,Empire,2022,July,,210,,7,2022.5,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,210
Missouri,MO,Empire,2022,August,,302,,8,2022.58333333333,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,302
Missouri,MO,Empire,2022,September,,188,,9,2022.66666666667,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,3,188
Missouri,MO,Empire,2022,October,,,,10,2022.75,,,1,Gas,Liberty Utilities Co,Algonquin Power & Utilities Corp,4,No Data
Missouri,MO,Empire - electric,2019,January,,,,1,2019,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,February,,,,2,2019.08333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,March,,,,3,2019.16666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,April,,,,4,2019.25,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,May,,,,5,2019.33333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,June,,,,6,2019.41666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,July,,,,7,2019.5,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,August,,315,,8,2019.58333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,September,,469,,9,2019.66666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,October,,535,,10,2019.75,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,November,,28,,11,2019.83333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2019,December,,0,,12,2019.91666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,January,,20,,1,2020,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,February,,20,,2,2020.08333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,March,,86,,3,2020.16666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,April,,0,,4,2020.25,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,May,,0,,5,2020.33333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,June,,0,,6,2020.41666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,July,,0,,7,2020.5,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,August,,864,,8,2020.58333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,September,,488,,9,2020.66666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,October,,593,,10,2020.75,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,November,,249,,11,2020.83333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2020,December,,36,,12,2020.91666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,January,,12,,1,2021,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,February,,34,,2,2021.08333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,March,,305,,3,2021.16666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,April,,716,,4,2021.25,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,May,,476,,5,2021.33333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,June,,489,,6,2021.41666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,July,,324,,7,2021.5,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,August,,379,,8,2021.58333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,September,,380,,9,2021.66666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,October,,209,,10,2021.75,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,November,,45,,11,2021.83333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2021,December,,99,,12,2021.91666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,January,,2,,1,2022,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,February,,47,,2,2022.08333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,March,,188,,3,2022.16666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,April,,579,,4,2022.25,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,May,,582,,5,2022.33333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,June,,682,,6,2022.41666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,July,,,,7,2022.5,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,August,,,,8,2022.58333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,September,,,,9,2022.66666666667,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,October,,,,10,2022.75,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,November,,,,11,2022.83333333333,,,0,Electric,,,,
Missouri,MO,Empire - electric,2022,December,,,,12,2022.91666666667,,,0,Electric,,,,
Missouri,MO,Empire - gas,2019,January,,,,1,2019,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,February,,,,2,2019.08333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,March,,,,3,2019.16666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,April,,,,4,2019.25,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,May,,,,5,2019.33333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,June,,,,6,2019.41666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,July,,,,7,2019.5,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,August,,166,,8,2019.58333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,September,,115,,9,2019.66666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,October,,47,,10,2019.75,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,November,,1,,11,2019.83333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2019,December,,1,,12,2019.91666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,January,,1,,1,2020,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,February,,6,,2,2020.08333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,March,,0,,3,2020.16666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,April,,0,,4,2020.25,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,May,,0,,5,2020.33333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,June,,0,,6,2020.41666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,July,,0,,7,2020.5,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,August,,315,,8,2020.58333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,September,,399,,9,2020.66666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,October,,150,,10,2020.75,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,November,,35,,11,2020.83333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2020,December,,0,,12,2020.91666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,January,,0,,1,2021,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,February,,3,,2,2021.08333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,March,,134,,3,2021.16666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,April,,314,,4,2021.25,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,May,,297,,5,2021.33333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,June,,377,,6,2021.41666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,July,,269,,7,2021.5,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,August,,383,,8,2021.58333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,September,,46,,9,2021.66666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,October,,94,,10,2021.75,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,November,,0,,11,2021.83333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2021,December,,7,,12,2021.91666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,January,,0,,1,2022,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,February,,8,,2,2022.08333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,March,,71,,3,2022.16666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,April,,593,,4,2022.25,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,May,,363,,5,2022.33333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,June,,473,,6,2022.41666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,July,,,,7,2022.5,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,August,,,,8,2022.58333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,September,,,,9,2022.66666666667,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,October,,,,10,2022.75,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,November,,,,11,2022.83333333333,,,0,Electric/Gas,,,,
Missouri,MO,Empire - gas,2022,December,,,,12,2022.91666666667,,,0,Electric/Gas,,,,
Missouri,MO,Evergy Metro,2020,January,,97,,1,2020,,,1,Electric,"",Evergy Inc,1,97
Missouri,MO,Evergy Metro,2020,February,,886,,2,2020.08333333333,,,1,Electric,"",Evergy Inc,1,886
Missouri,MO,Evergy Metro,2020,March,,92,,3,2020.16666666667,,,1,Electric,"",Evergy Inc,1,92
Missouri,MO,Evergy Metro,2020,April,,0,,4,2020.25,,,1,Electric,"",Evergy Inc,2,0
Missouri,MO,Evergy Metro,2020,May,,0,,5,2020.33333333333,,,1,Electric,"",Evergy Inc,2,0
Missouri,MO,Evergy Metro,2020,June,,0,,6,2020.41666666667,,,1,Electric,"",Evergy Inc,2,0
Missouri,MO,Evergy Metro,2020,July,,1862,,7,2020.5,,,1,Electric,"",Evergy Inc,3,1862
Missouri,MO,Evergy Metro,2020,August,,3104,,8,2020.58333333333,,,1,Electric,"",Evergy Inc,3,3104
Missouri,MO,Evergy Metro,2020,September,,3324,,9,2020.66666666667,,,1,Electric,"",Evergy Inc,3,3324
Missouri,MO,Evergy Metro,2020,October,,2943,,10,2020.75,,,1,Electric,"",Evergy Inc,4,2943
Missouri,MO,Evergy Metro,2020,November,,730,,11,2020.83333333333,,,1,Electric,"",Evergy Inc,4,730
Missouri,MO,Evergy Metro,2020,December,,41,,12,2020.91666666667,,,1,Electric,"",Evergy Inc,4,41
Missouri,MO,Evergy Metro,2021,January,,0,,1,2021,,,1,Electric,"",Evergy Inc,1,0
Missouri,MO,Evergy Metro,2021,February,,0,,2,2021.08333333333,,,1,Electric,"",Evergy Inc,1,0
Missouri,MO,Evergy Metro,2021,March,,0,,3,2021.16666666667,,,1,Electric,"",Evergy Inc,1,0
Missouri,MO,Evergy Metro,2021,April,,0,,4,2021.25,,,1,Electric,"",Evergy Inc,2,0
Missouri,MO,Evergy Metro,2021,May,,4612,,5,2021.33333333333,,,1,Electric,"",Evergy Inc,2,4612
Missouri,MO,Evergy Metro,2021,June,,1481,,6,2021.41666666667,,,1,Electric,"",Evergy Inc,2,1481
Missouri,MO,Evergy Metro,2021,July,,948,,7,2021.5,,,1,Electric,"",Evergy Inc,3,948
Missouri,MO,Evergy Metro,2021,August,,1683,,8,2021.58333333333,,,1,Electric,"",Evergy Inc,3,1683
Missouri,MO,Evergy Metro,2021,September,,2527,,9,2021.66666666667,,,1,Electric,"",Evergy Inc,3,2527
Missouri,MO,Evergy Metro,2021,October,,1962,,10,2021.75,,,1,Electric,"",Evergy Inc,4,1962
Missouri,MO,Evergy Metro,2021,November,,1071,,11,2021.83333333333,,,1,Electric,"",Evergy Inc,4,1071
Missouri,MO,Evergy Metro,2021,December,,629,,12,2021.91666666667,,,1,Electric,"",Evergy Inc,4,629
Missouri,MO,Evergy Metro,2022,January,,125,,1,2022,,,1,Electric,"",Evergy Inc,1,125
Missouri,MO,Evergy Metro,2022,February,,566,,2,2022.08333333333,,,1,Electric,"",Evergy Inc,1,566
Missouri,MO,Evergy Metro,2022,March,,1676,,3,2022.16666666667,,,1,Electric,"",Evergy Inc,1,1676
Missouri,MO,Evergy Metro,2022,April,,1566,,4,2022.25,,,1,Electric,"",Evergy Inc,2,1566
Missouri,MO,Evergy Metro,2022,May,,2958,,5,2022.33333333333,,,1,Electric,"",Evergy Inc,2,2958
Missouri,MO,Evergy Metro,2022,June,,2425,,6,2022.41666666667,,,1,Electric,"",Evergy Inc,2,2425
Missouri,MO,Evergy Metro,2022,July,,1528,,7,2022.5,,,1,Electric,"",Evergy Inc,3,1528
Missouri,MO,Evergy Metro,2022,August,,3116,,8,2022.58333333333,,,1,Electric,"",Evergy Inc,3,3116
Missouri,MO,Evergy Metro,2022,September,,2748,,9,2022.66666666667,,,1,Electric,"",Evergy Inc,3,2748
Missouri,MO,Evergy Metro,2022,October,,,,10,2022.75,,,1,Electric,"",Evergy Inc,4,No data
Missouri,MO,Evergy Metro - electric,2019,January,,,,1,2019,,,0,Electric,,,,
Missouri,MO,Evergy Metro - electric,2019,February,,,,2,2019.08333333333,,,0,Electric,,,,
Missouri,MO,Evergy Metro - electric,2019,March,,,,3,2019.16666666667,,,0,Electric,,,,
Missouri,MO,Evergy Metro - electric,2019,April,,,,4,2019.25,,,0,Electric,,,,
Missouri,MO,Evergy Metro - electric,2019,May,,,,5,2019.33333333333,,,0,Electric,,,,
