"","State","Utility Name","Year","Month","Total Connections","Total Disconnections","Disconnection Rate"
"253","IA","black_hills_energy_f_k_a_aquila_gas_only",2017,"November",153,140355,0.109009297851876
"254","IA","black_hills_energy_f_k_a_aquila_gas_only",2017,"October",354,139152,0.254398068299414
"255","IA","black_hills_energy_f_k_a_aquila_gas_only",2017,"September",355,138927,0.255529882600214
"256","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"April",383,141852,0.26999971801596
"257","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"August",546,140056,0.38984406237505
"258","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"December",214,142283,0.150404475587386
"259","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"February",0,141694,0
"260","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"January",12,141568,0.00847649186256781
"261","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"July",705,140450,0.501957992168031
"262","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"June",715,140822,0.507733166692704
"263","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"March",338,141922,0.238158988740294
"264","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"May",1489,141671,1.05102667447819
"265","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"November",235,141427,0.16616346242231
"266","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"October",234,140426,0.16663580818367
"267","IA","black_hills_energy_f_k_a_aquila_gas_only",2018,"September",414,139722,0.29630265813544
"268","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"April",795,142575,0.557601262493424
"269","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"August",540,140931,0.383166230282904
"270","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"December",33,143380,0.0230157623099456
"271","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"February",280,142470,0.196532603355092
"272","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"January",320,142446,0.224646532721172
"273","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"July",807,141289,0.571169730127611
"274","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"June",790,141837,0.556977375438003
"275","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"March",110,142754,0.0770556341678692
"276","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"May",804,142122,0.565711149575717
"277","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"November",59,142389,0.0414357850676667
"278","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"October",340,141174,0.240837547990423
"279","IA","black_hills_energy_f_k_a_aquila_gas_only",2019,"September",399,140671,0.283640551357423
"280","IA","black_hills_energy_f_k_a_aquila_gas_only",2020,"April",0,143562,0
"281","IA","black_hills_energy_f_k_a_aquila_gas_only",2020,"August",0,142534,0
"282","IA","black_hills_energy_f_k_a_aquila_gas_only",2020,"February",80,143690,0.0556754123460227
"283","IA","black_hills_energy_f_k_a_aquila_gas_only",2020,"January",55,143461,0.0383379455043531
"284","IA","black_hills_energy_f_k_a_aquila_gas_only",2020,"July",0,142597,0
"285","IA","black_hills_energy_f_k_a_aquila_gas_only",2020,"June",0,142573,0
"286","IA","black_hills_energy_f_k_a_aquila_gas_only",2020,"March",35,143856,0.0243298854409966
"287","IA","black_hills_energy_f_k_a_aquila_gas_only",2020,"May",0,142641,0
"288","IA","black_hills_energy_f_k_a_aquila_gas_only",2020,"November",1590,143512,1.10792128881209
"289","IA","black_hills_energy_f_k_a_aquila_gas_only",2020,"September",196,142633,0.137415605084377
"290","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"April",138,144311,0.095626805995385
"291","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"August",382,143133,0.266884645749059
"292","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"December",7,144599,0.0048409740039696
"293","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"February",31,144137,0.0215073159563471
"294","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"January",31,144097,0.0215132861891642
"295","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"July",380,143566,0.264686624966914
"296","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"June",416,143596,0.289701662998969
"297","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"May",289,144220,0.200388295659409
"298","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"November",191,143765,0.132855702013703
"299","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"October",284,143250,0.19825479930192
"300","IA","black_hills_energy_f_k_a_aquila_gas_only",2021,"September",260,143243,0.181509742186355
"301","IA","black_hills_energy_f_k_a_aquila_gas_only",2022,"April",215,144751,0.148530925520376
"302","IA","black_hills_energy_f_k_a_aquila_gas_only",2022,"August",406,143601,0.28272783615713
"303","IA","black_hills_energy_f_k_a_aquila_gas_only",2022,"February",47,145199,0.0323693689350478
"304","IA","black_hills_energy_f_k_a_aquila_gas_only",2022,"January",18,144811,0.0124299949589465
"305","IA","black_hills_energy_f_k_a_aquila_gas_only",2022,"July",514,143484,0.35822809511862
"306","IA","black_hills_energy_f_k_a_aquila_gas_only",2022,"June",670,144025,0.465197014407221
"307","IA","black_hills_energy_f_k_a_aquila_gas_only",2022,"March",34,145271,0.0234045335958312
"308","IA","black_hills_energy_f_k_a_aquila_gas_only",2022,"May",998,144598,0.690189352549828
"309","IA","black_hills_energy_gas_only",2020,"December",1628,143709,1.13284484618222
"310","IA","black_hills_energy_gas_only",2021,"March",81,144250,0.0561525129982669
"311","IA","ip_l_electric",2013,"December",224,407535,0.0549646042671182
"312","IA","ip_l_electric",2013,"November",138,407339,0.0338784157667201
"313","IA","ip_l_electric",2013,"October",414,407141,0.101684674351146
"314","IA","ip_l_electric",2014,"April",4416,406790,1.08557240836795
"315","IA","ip_l_electric",2014,"August",1674,406976,0.411326466425539
"316","IA","ip_l_electric",2014,"December",42,408305,0.0102864280378639
"317","IA","ip_l_electric",2014,"February",79,407803,0.0193720987829908
"318","IA","ip_l_electric",2014,"January",41,407709,0.0100561920389297
"319","IA","ip_l_electric",2014,"July",1631,406944,0.400792246599041
"320","IA","ip_l_electric",2014,"June",932,406673,0.22917675872261
"321","IA","ip_l_electric",2014,"March",733,407478,0.179887012304959
"322","IA","ip_l_electric",2014,"May",3140,406671,0.772122920001672
"323","IA","ip_l_electric",2014,"November",98,408027,0.024018018415448
"324","IA","ip_l_electric",2014,"October",1209,407472,0.296707503828484
"325","IA","ip_l_electric",2014,"September",1761,407110,0.432561224239149
"326","IA","ip_l_electric",2015,"April",1613,408150,0.395197843929928
"327","IA","ip_l_electric",2015,"August",1293,407811,0.317058637457057
"328","IA","ip_l_electric",2015,"December",67,404258,0.0165735743015599
"329","IA","ip_l_electric",2015,"February",7,408432,0.00171387158694715
"330","IA","ip_l_electric",2015,"January",49,408437,0.0119969542426372
"331","IA","ip_l_electric",2015,"July",1027,408180,0.251604684207947
"332","IA","ip_l_electric",2015,"June",1359,408195,0.332929114761327
"333","IA","ip_l_electric",2015,"March",669,408249,0.163870578984884
"334","IA","ip_l_electric",2015,"May",1091,408298,0.267206795036958
"335","IA","ip_l_electric",2015,"November",9,403893,0.00222831294426989
"336","IA","ip_l_electric",2015,"October",357,403590,0.0884561064446592
"337","IA","ip_l_electric",2015,"September",1292,405146,0.318897385140172
"338","IA","ip_l_electric",2016,"April",2,395576,0.000505591845814711
"339","IA","ip_l_electric",2016,"August",2887,393429,0.733804574650064
"340","IA","ip_l_electric",2016,"December",0,394799,0
"341","IA","ip_l_electric",2016,"February",0,400658,0
