"","State","Utility Name","Year","Month","Total Connections","Total Disconnections","Disconnection Rate","cbd"
"527","IA","ip_l_electric",2014,"April",4416,406790,1.08557240836795,NA
"528","IA","ip_l_electric",2014,"August",1674,406976,0.411326466425539,NA
"529","IA","ip_l_electric",2014,"December",42,408305,0.0102864280378639,NA
"530","IA","ip_l_electric",2014,"February",79,407803,0.0193720987829908,NA
"531","IA","ip_l_electric",2014,"January",41,407709,0.0100561920389297,NA
"532","IA","ip_l_electric",2014,"July",1631,406944,0.400792246599041,NA
"533","IA","ip_l_electric",2014,"June",932,406673,0.22917675872261,NA
"534","IA","ip_l_electric",2014,"March",733,407478,0.179887012304959,NA
"535","IA","ip_l_electric",2014,"May",3140,406671,0.772122920001672,NA
"536","IA","ip_l_electric",2014,"November",98,408027,0.024018018415448,NA
"537","IA","ip_l_electric",2014,"October",1209,407472,0.296707503828484,NA
"538","IA","ip_l_electric",2014,"September",1761,407110,0.432561224239149,NA
"539","IA","ip_l_electric",2015,"April",1613,408150,0.395197843929928,NA
"540","IA","ip_l_electric",2015,"August",1293,407811,0.317058637457057,NA
"541","IA","ip_l_electric",2015,"December",67,404258,0.0165735743015599,NA
"542","IA","ip_l_electric",2015,"February",7,408432,0.00171387158694715,NA
"543","IA","ip_l_electric",2015,"January",49,408437,0.0119969542426372,NA
"544","IA","ip_l_electric",2015,"July",1027,408180,0.251604684207947,NA
"545","IA","ip_l_electric",2015,"June",1359,408195,0.332929114761327,NA
"546","IA","ip_l_electric",2015,"March",669,408249,0.163870578984884,NA
"547","IA","ip_l_electric",2015,"May",1091,408298,0.267206795036958,NA
"548","IA","ip_l_electric",2015,"November",9,403893,0.00222831294426989,NA
"549","IA","ip_l_electric",2015,"October",357,403590,0.0884561064446592,NA
"550","IA","ip_l_electric",2015,"September",1292,405146,0.318897385140172,NA
"551","IA","ip_l_electric",2016,"April",2,395576,0.000505591845814711,NA
"552","IA","ip_l_electric",2016,"August",2887,393429,0.733804574650064,NA
"553","IA","ip_l_electric",2016,"December",0,394799,0,NA
"554","IA","ip_l_electric",2016,"February",0,400658,0,NA
"555","IA","ip_l_electric",2016,"January",44,402166,0.0109407558073035,NA
"556","IA","ip_l_electric",2016,"July",1230,392199,0.313616301928358,NA
"557","IA","ip_l_electric",2016,"June",74,393211,0.0188194124782877,NA
"558","IA","ip_l_electric",2016,"March",0,402626,0,NA
"559","IA","ip_l_electric",2016,"May",0,392629,0,NA
"560","IA","ip_l_electric",2016,"November",0,394874,0,NA
"561","IA","ip_l_electric",2016,"October",0,394691,0,NA
"562","IA","ip_l_electric",2016,"September",1601,394511,0.405818849157565,NA
"563","IA","ip_l_electric",2017,"April",720,394513,0.182503491646663,NA
"564","IA","ip_l_electric",2017,"August",4238,392405,1.08000662580752,NA
"565","IA","ip_l_electric",2017,"December",4,393339,0.00101693450179108,NA
"566","IA","ip_l_electric",2017,"February",6,394639,0.00152037685074207,NA
"567","IA","ip_l_electric",2017,"January",0,394612,0,NA
"568","IA","ip_l_electric",2017,"July",2974,392585,0.757542952481628,NA
"569","IA","ip_l_electric",2017,"June",3594,393109,0.914250246114945,NA
"570","IA","ip_l_electric",2017,"March",17,394521,0.00430902284035577,NA
"571","IA","ip_l_electric",2017,"May",3683,393381,0.936242472310559,NA
"572","IA","ip_l_electric",2017,"November",1,392871,0.000254536476349743,NA
"573","IA","ip_l_electric",2017,"October",3056,391056,0.781473753119758,NA
"574","IA","ip_l_electric",2017,"September",3605,392370,0.918775645436705,NA
"575","IA","ip_l_electric",2018,"April",3078,390543,0.788133444972769,NA
"576","IA","ip_l_electric",2018,"August",3257,392134,0.830583423013562,NA
"577","IA","ip_l_electric",2018,"December",43,392969,0.0109423389631243,NA
"578","IA","ip_l_electric",2018,"February",5,393806,0.00126966069587563,NA
"579","IA","ip_l_electric",2018,"January",7,393634,0.00177830167109548,NA
"580","IA","ip_l_electric",2018,"July",1429,392154,0.364397660102919,NA
"581","IA","ip_l_electric",2018,"June",3295,392316,0.839884175001784,NA
"582","IA","ip_l_electric",2018,"March",48,393921,0.0121851843389918,NA
"583","IA","ip_l_electric",2018,"May",1797,392522,0.457808734287505,NA
"584","IA","ip_l_electric",2018,"November",94,392823,0.0239293524055363,NA
"585","IA","ip_l_electric",2018,"October",4231,392050,1.07919908174978,NA
"586","IA","ip_l_electric",2018,"September",3667,391915,0.935662069581414,NA
"587","IA","ip_l_electric",2019,"April",1373,392917,0.349437667497207,NA
"588","IA","ip_l_electric",2019,"August",4425,392289,1.12799492211099,NA
"589","IA","ip_l_electric",2019,"December",19,393447,0.00482911294278518,NA
"590","IA","ip_l_electric",2019,"February",8,393290,0.00203412240331562,NA
"591","IA","ip_l_electric",2019,"January",247,393166,0.0628233367076502,NA
"592","IA","ip_l_electric",2019,"July",3140,391416,0.802215545608764,NA
"593","IA","ip_l_electric",2019,"June",3657,392269,0.932268417845917,NA
"594","IA","ip_l_electric",2019,"March",814,393446,0.20688989086177,NA
"595","IA","ip_l_electric",2019,"May",3421,392782,0.870966592155445,NA
"596","IA","ip_l_electric",2019,"November",234,393227,0.0595076126512167,NA
