,zipcode,Number of Disconnections,lat,lon
269,91206,15,34.160359,-118.213769
270,91745,15,33.999005,-117.972146
271,92236,15,33.686145,-116.172918
272,92316,15,34.059306,-117.390768
273,92614,15,33.680302,-117.833295
274,92705,15,33.765639,-117.790075
275,93003,15,34.283668,-119.223196
276,93647,15,36.60076,-119.175485
277,90240,14,33.955729,-118.118346
278,90404,14,34.026608,-118.473643
279,91101,14,34.146671,-118.139455
280,91403,14,34.147149,-118.463365
281,91724,14,34.080444,-117.854734
282,91731,14,34.078573,-118.043456
283,91737,14,34.152583,-117.577707
284,91741,14,34.156529,-117.841605
285,92253,14,33.641767,-116.273943
286,92408,14,34.083458,-117.270016
287,93561,14,35.118772,-118.493811
288,93646,14,36.644737,-119.289181
289,90064,13,34.037251,-118.423573
290,90069,13,34.093828,-118.381697
291,90305,13,33.95889,-118.330548
292,91307,13,34.200834,-118.6649
293,91773,13,34.110186,-117.81039
294,92225,13,33.736458,-114.687973
295,92647,13,33.723228,-118.008692
296,92691,13,33.611945,-117.665867
297,92886,13,33.896339,-117.796416
298,93035,13,34.181971,-119.224985
299,90403,12,34.030755,-118.492101
300,90504,12,33.867257,-118.330794
301,92354,12,34.051177,-117.248563
302,92570,12,33.787292,-117.320673
303,92653,12,33.591304,-117.697512
304,92707,12,33.709935,-117.870431
305,90212,11,34.06221,-118.401966
306,90277,11,33.830006,-118.387124
307,91326,11,34.281486,-118.556005
308,91754,11,34.052922,-118.143465
309,91803,11,34.074736,-118.145959
310,92249,11,32.725583,-115.47268
311,92377,11,34.157763,-117.405966
312,92604,11,33.690715,-117.789224
313,92606,11,33.705442,-117.8236
314,92840,11,33.787165,-117.931889
315,93004,11,34.278679,-119.165615
316,93012,11,34.196026,-118.992531
317,93247,11,36.206269,-119.071075
318,93446,11,35.662509,-120.749865
319,90601,10,34.00784,-118.030271
320,90638,10,33.902045,-118.008961
321,91103,10,34.169538,-118.164941
322,91204,10,34.136194,-118.260934
323,91501,10,34.2044,-118.287527
324,91506,10,34.169706,-118.323548
325,91701,10,34.137564,-117.599945
326,92596,10,33.665848,-117.04966
327,92602,10,33.754048,-117.752273
328,92782,10,33.739709,-117.784703
329,92866,10,33.784615,-117.844774
330,92869,10,33.80845,-117.791737
331,92870,10,33.881158,-117.854783
332,93036,10,34.238786,-119.186492
333,93103,10,34.438773,-119.678841
334,93250,10,35.665082,-119.197958
335,90048,9,34.072924,-118.37271
336,90049,9,34.09254,-118.491064
337,90292,9,33.976582,-118.455222
338,91010,9,34.141586,-117.957627
339,91107,9,34.155533,-118.086178
340,91201,9,34.17051,-118.289463
341,91202,9,34.168366,-118.267771
342,91203,9,34.153338,-118.262974
343,91356,9,34.155097,-118.547553
344,91436,9,34.149588,-118.489708
345,91708,9,33.952902,-117.639325
346,91792,9,34.022581,-117.902359
347,92241,9,33.842584,-116.2929
348,92284,9,34.185894,-116.432416
349,92663,9,33.623208,-117.933903
350,92831,9,33.879768,-117.89634
351,92843,9,33.763905,-117.931382
352,93001,9,34.03734,-119.800786
353,90606,8,33.977272,-118.066363
354,91354,8,34.465755,-118.553789
355,91748,8,33.974883,-117.900676
356,91750,8,34.18001,-117.773939
357,91775,8,34.115273,-118.088266
358,91790,8,34.066964,-117.937007
359,92233,8,33.172881,-115.553769
360,92603,8,33.624456,-117.781423
361,92835,8,33.901886,-117.916639
362,93010,8,34.227892,-119.079552
363,93241,8,35.254701,-118.912678
364,93314,8,35.393866,-119.244846
365,90056,7,33.988047,-118.370361
366,90278,7,33.873215,-118.37036
367,91001,7,34.194489,-118.138263
368,91016,7,34.1528,-118.000482
369,91106,7,34.139402,-118.128658
370,91345,7,34.265879,-118.456748
371,91722,7,34.097345,-117.906736
372,91746,7,34.044416,-117.985366
373,91780,7,34.102077,-118.057754
374,91784,7,34.141146,-117.655583
375,91789,7,34.018195,-117.854821
376,92250,7,32.777241,-115.127641
377,92264,7,33.708592,-116.497622
378,92359,7,34.083016,-117.073317
379,92807,7,33.848733,-117.788357
380,92865,7,33.826393,-117.851307
381,90210,6,34.100517,-118.414712
382,90230,6,33.997862,-118.393617
383,90732,6,33.74212,-118.312878
384,91377,6,34.184975,-118.766918
385,91390,6,34.545587,-118.420095
386,92203,6,33.753959,-116.246487
387,92211,6,33.765401,-116.334205
388,92277,6,34.141358,-115.621168
389,92548,6,33.758663,-117.109484
390,92660,6,33.634626,-117.874882
391,92673,6,33.467371,-117.613509
392,92708,6,33.710582,-117.951129
393,93021,6,34.295652,-118.897875
394,93202,6,36.313344,-119.708452
395,93444,6,35.037198,-120.504593
396,93591,6,34.59448,-117.813666
397,90211,5,34.064958,-118.382979
398,90248,5,33.878432,-118.284104
399,90254,5,33.864259,-118.399303
400,90401,5,34.013666,-118.49375
401,90670,5,33.933565,-118.062611
402,91024,5,34.168771,-118.050216
403,91381,5,34.384697,-118.647244
404,91711,5,34.128066,-117.714773
405,91755,5,34.050965,-118.114394
406,92273,5,32.817225,-115.700076
407,92320,5,33.990372,-117.052255
408,92508,5,33.891133,-117.326749
409,92612,5,33.65844,-117.826009
410,92675,5,33.50186,-117.608646
411,92821,5,33.927561,-117.887086
412,93022,5,34.40778,-119.306554
413,93206,5,35.437302,-119.477735
414,90275,4,33.753155,-118.367963
415,90630,4,33.818477,-118.038307
416,91007,4,34.128284,-118.047732
417,91020,4,34.211341,-118.230652
418,91040,4,34.261962,-118.336078
419,91108,4,34.122671,-118.112911
420,91502,4,34.176817,-118.309323
421,92251,4,32.881449,-115.675459
422,92586,4,33.708982,-117.198853
423,92694,4,33.547238,-117.623761
424,92844,4,33.765471,-117.969504
425,93427,4,34.610436,-120.219523
426,93465,4,35.538809,-120.739893
427,93543,4,34.481108,-117.982006
428,90021,3,34.029036,-118.23787
429,90272,3,34.08746,-118.544232
430,90293,3,33.947305,-118.439841
431,90405,3,34.011312,-118.469762
432,90502,3,33.833181,-118.292062
433,90505,3,33.807882,-118.347957
434,90603,3,33.945555,-117.990719
435,91042,3,34.322618,-118.23757
436,91360,3,34.212805,-118.882179
437,91362,3,34.193326,-118.818684
438,91791,3,34.061624,-117.892235
439,92274,3,33.460512,-116.084589
440,92646,3,33.66205,-117.968459
441,92679,3,33.606695,-117.60436
442,92808,3,33.856459,-117.740176
443,92841,3,33.786846,-117.98202
444,92867,3,33.80098,-117.843772
445,93023,3,34.530199,-119.310133
446,93221,3,36.295014,-119.026031
447,93223,3,36.304539,-119.204896
448,93227,3,36.343664,-119.419152
449,93266,3,36.145394,-119.867288
450,93401,3,35.23575,-120.615973
451,93420,3,35.176043,-120.476694
452,93434,3,34.919894,-120.604969
453,93453,3,35.303925,-120.256566
454,93725,3,36.627211,-119.731888
455,90013,2,34.045405,-118.240454
456,90402,2,34.034666,-118.504039
457,90503,2,33.840398,-118.353715
458,90620,2,33.845223,-118.015292
459,90623,2,33.850616,-118.039565
460,90680,2,33.801191,-117.994904
461,90742,2,33.716666,-118.076906
462,90746,2,33.859171,-118.252272
463,90810,2,33.819814,-118.222416
464,91030,2,34.108957,-118.156615
465,91361,2,34.136077,-118.888919
466,92230,2,33.910412,-116.765723
467,92270,2,33.768584,-116.429988
468,92325,2,34.243482,-117.281304
469,92352,2,34.259971,-117.199381
470,92382,2,34.205287,-117.117403
471,92391,2,34.237898,-117.234788
472,92590,2,33.482811,-117.226126
473,92651,2,33.57093,-117.773042
474,92655,2,33.74513,-117.984873
475,92661,2,33.601984,-117.913001
476,93219,2,35.873666,-119.281551
477,93224,2,35.228199,-119.569304
478,93225,2,34.768503,-119.030293
479,93235,2,36.389827,-119.219896
480,93267,2,36.15118,-119.049222
481,93268,2,35.162393,-119.425116
482,93405,2,35.296958,-120.733134
483,93428,2,35.585018,-121.041461
484,93631,2,36.478239,-119.52137
485,93673,2,36.452697,-119.482343
486,90014,1,34.043146,-118.251746
487,90058,1,34.002844,-118.2164
488,90077,1,34.108023,-118.456964
489,90094,1,33.975414,-118.41699
490,90232,1,34.019323,-118.391902
491,90703,1,33.867743,-118.069472
492,90720,1,33.795012,-118.062692
493,90740,1,33.758405,-118.075043
494,91105,1,34.13946,-118.166649
495,91214,1,34.236302,-118.249185
496,91320,1,34.175969,-118.945127
497,92210,1,33.692217,-116.341248
498,92341,1,34.236643,-117.062838
499,92397,1,34.374009,-117.628429
500,92401,1,34.104794,-117.29215
501,92587,1,33.694019,-117.250341
502,92617,1,33.642512,-117.841688
503,92657,1,33.595088,-117.829038
504,92676,1,33.752476,-117.612554
505,92860,1,33.925519,-117.551958
506,92881,1,33.827409,-117.524128
507,93111,1,34.449185,-119.804782
508,93204,1,35.889811,-120.06859
509,93242,1,36.442077,-119.727734
510,93243,1,34.7727,-118.791975
511,93276,1,35.299176,-119.358368
512,93433,1,35.120888,-120.619664
513,93440,1,34.712216,-120.230146
514,93510,1,34.450906,-118.227614
515,93615,1,36.503322,-119.286328
516,93656,1,36.450225,-119.934478
517,93662,1,36.536573,-119.638651
518,90044,135,33.952725,-118.291904
519,90019,100,34.049841,-118.33846
520,90201,90,33.970343,-118.171368
521,93274,89,36.178091,-119.370752
522,90008,88,34.009552,-118.346724
523,90003,86,33.964131,-118.272783
524,90280,80,33.944159,-118.192761
525,90006,75,34.048041,-118.294177
526,90744,74,33.779284,-118.261723
527,92404,72,34.177083,-117.254763
528,90255,69,33.979248,-118.217438
529,90047,66,33.953617,-118.308428
530,92410,65,34.107379,-117.297547
531,90046,64,34.10781,-118.362247
532,91331,63,34.255442,-118.421314
533,91343,63,34.237912,-118.482306
534,91402,63,34.222506,-118.444689
535,90011,62,34.00709,-118.258681
536,91306,62,34.209532,-118.577563
537,91367,62,34.177311,-118.615704
538,90028,61,34.099912,-118.326912
539,90043,61,33.988505,-118.336358
540,91786,57,34.105282,-117.662035
541,90016,56,34.028331,-118.354338
542,90018,56,34.028887,-118.317183
543,90220,56,33.88151,-118.234451
544,91303,52,34.198292,-118.600913
545,91605,51,34.207341,-118.400973
546,93291,51,36.391777,-119.372842
547,92592,49,33.511228,-117.042396
548,90037,47,34.002719,-118.287487
549,90731,46,33.731442,-118.278869
550,90004,44,34.076198,-118.310722
551,90007,44,34.028129,-118.284829
552,90640,44,34.015444,-118.111012
553,92507,44,33.970847,-117.32512
554,91325,43,34.237519,-118.517712
555,91761,43,34.035602,-117.591528
556,92880,43,33.925311,-117.607297
557,90066,41,34.002028,-118.430656
558,90247,40,33.890853,-118.297967
559,91762,40,34.05941,-117.674011
560,92336,40,34.147718,-117.464506
561,92591,40,33.535277,-117.104791
562,93535,40,34.713656,-117.86466
563,91304,39,34.224196,-118.632394
564,91405,39,34.199824,-118.447609
565,92234,39,33.818256,-116.466743
566,92376,39,34.111605,-117.377406
567,92407,39,34.212433,-117.381239
568,92562,39,33.547613,-117.34404
569,93436,39,34.595669,-120.352667
570,90250,38,33.914775,-118.348083
571,91763,38,34.072329,-117.698315
572,92243,37,32.770197,-115.59859
573,92563,37,33.580016,-117.14736
574,91730,36,34.10097,-117.57882
575,90022,35,34.023728,-118.156275
576,90241,35,33.940445,-118.129022
577,90303,35,33.939766,-118.331085
578,90650,35,33.906956,-118.08264
579,92227,35,32.990121,-115.358757
580,92503,35,33.882579,-117.442303
581,93536,35,34.74739,-118.369249
582,91335,34,34.200175,-118.540958
583,93534,34,34.713292,-118.15292
584,90042,33,34.114708,-118.192098
585,91710,33,34.004468,-117.684697
586,92553,33,33.923381,-117.244837
587,90027,32,34.127194,-118.295647
588,90033,32,34.05038,-118.211991
589,91352,32,34.230854,-118.365856
590,91606,32,34.185767,-118.388323
591,91732,32,34.07342,-118.015345
592,90025,31,34.045421,-118.445873
593,90035,31,34.051809,-118.383674
594,91321,31,34.36811,-118.489038
595,92627,31,33.647763,-117.919761
596,93030,31,34.205247,-119.174092
597,91764,30,34.074087,-117.605618
598,90034,29,34.030578,-118.399613
599,91342,29,34.326584,-118.382261
600,91355,29,34.439855,-118.644401
601,91766,29,34.042286,-117.756106
602,92374,29,34.067146,-117.171885
603,90301,28,33.956526,-118.358654
604,92703,28,33.747155,-117.907326
605,92220,27,33.948948,-116.832362
606,92405,27,34.144618,-117.301301
607,92701,27,33.74822,-117.858473
608,92868,27,33.788145,-117.87655
609,90061,26,33.92128,-118.274186
610,90063,26,34.045105,-118.185914
611,91364,26,34.15404,-118.593153
612,91406,26,34.195685,-118.490752
613,91601,26,34.1692,-118.372498
614,91702,26,34.280333,-117.866141
615,90262,25,33.923533,-118.200705
616,92251,25,32.881449,-115.675459
617,93648,25,36.620634,-119.520731
618,90048,24,34.072924,-118.37271
619,90221,24,33.885624,-118.205918
620,90260,24,33.88856,-118.351813
621,91344,24,34.294615,-118.507001
622,92879,24,33.882614,-117.528204
623,93033,24,34.150212,-119.127729
624,93257,24,35.988087,-118.860221
625,93277,24,36.301334,-119.372586
626,93552,24,34.570867,-118.023744
627,90026,23,34.080017,-118.262643
628,90706,23,33.887821,-118.12725
629,92505,23,33.936193,-117.493881
630,92677,23,33.528868,-117.701175
631,92706,23,33.765301,-117.881976
632,93454,23,34.923013,-120.259463
633,90039,22,34.111885,-118.261033
634,90242,22,33.921793,-118.140588
635,91103,22,34.169538,-118.164941
636,91324,22,34.238208,-118.55029
637,92231,22,32.687552,-115.541028
638,92544,22,33.648169,-116.895308
639,92802,22,33.808267,-117.923658
640,93312,22,35.393478,-119.12046
641,90029,21,34.089848,-118.294661
642,90031,21,34.085784,-118.206666
643,90057,21,34.061735,-118.276757
644,90059,21,33.926262,-118.249883
645,91356,21,34.155097,-118.547553
646,91767,21,34.083086,-117.737997
647,92346,21,34.126779,-117.183104
648,90005,20,34.059163,-118.306892
649,90404,20,34.026608,-118.473643
650,91042,20,34.322618,-118.23757
651,91401,20,34.178483,-118.431791
652,91801,20,34.090728,-118.127527
653,92225,20,33.736458,-114.687973
654,92337,20,34.049809,-117.470613
655,92504,20,33.903134,-117.398044
656,93458,20,34.95934,-120.490081
657,93505,20,35.16374,-117.886527
658,90023,19,34.022502,-118.199613
659,90065,19,34.112272,-118.225496
660,90604,19,33.927691,-118.013828
661,91505,19,34.173885,-118.346937
662,92411,19,34.122501,-117.320138
663,93551,19,34.604105,-118.239213
664,90068,18,34.129772,-118.330989
665,90305,18,33.95889,-118.330548
666,91316,18,34.160236,-118.515472
667,92324,18,34.02452,-117.289255
668,92805,18,33.830457,-117.905941
669,93003,18,34.283668,-119.223196
670,90001,17,33.974027,-118.249509
671,90032,17,34.078195,-118.185501
672,90036,17,34.07041,-118.350411
673,90249,17,33.90139,-118.315697
674,91302,17,34.123305,-118.671025
675,91723,17,34.084747,-117.886844
676,91733,17,34.046243,-118.053748
677,91744,17,34.031415,-117.93647
678,92506,17,33.934335,-117.367319
679,92804,17,33.818246,-117.974985
680,92808,17,33.856459,-117.740176
681,93263,17,35.492805,-119.286861
682,93455,17,34.831792,-120.433509
683,90278,16,33.873215,-118.37036
684,91311,16,34.293338,-118.603118
685,91403,16,34.147149,-118.463365
686,91411,16,34.178522,-118.459234
687,91789,16,34.018195,-117.854821
688,92223,16,33.948255,-116.987839
689,92335,16,34.085972,-117.464597
690,92530,16,33.649528,-117.376774
691,92583,16,33.795196,-116.932856
692,92833,16,33.879329,-117.961752
693,92883,16,33.748086,-117.468037
694,93230,16,36.29223,-119.622676
695,93250,16,35.665082,-119.197958
696,90222,15,33.912246,-118.236773
697,90631,15,33.942708,-117.952483
698,91040,15,34.261962,-118.336078
699,91423,15,34.148617,-118.433298
700,91752,15,33.996484,-117.531269
701,92260,15,33.708012,-116.403627
702,92399,15,34.032301,-117.010574
703,92401,15,34.104794,-117.29215
704,90069,14,34.093828,-118.381697
705,90304,14,33.937886,-118.358559
706,91340,14,34.286687,-118.43508
707,91351,14,34.441596,-118.448109
708,91765,14,33.98627,-117.821282
709,92612,14,33.65844,-117.826009
710,92831,14,33.879768,-117.89634
711,93004,14,34.278679,-119.165615
712,93241,14,35.254701,-118.912678
713,93292,14,36.37559,-119.211689
714,93550,14,34.408548,-118.123592
715,93631,14,36.478239,-119.52137
716,93646,14,36.644737,-119.289181
717,90012,13,34.065975,-118.238642
718,90015,13,34.039378,-118.2663
719,90017,13,34.052913,-118.26434
720,90062,13,34.003638,-118.308806
721,90270,13,33.987729,-118.186597
722,90292,13,33.976582,-118.455222
723,91107,13,34.155533,-118.086178
724,92211,13,33.765401,-116.334205
725,92620,13,33.714796,-117.749139
726,92626,13,33.679591,-117.908531
727,92806,13,33.83796,-117.870494
728,90403,12,34.030755,-118.492101
729,90501,12,33.833744,-118.314022
730,91307,12,34.200834,-118.6649
731,91345,12,34.265879,-118.456748
732,91360,12,34.212805,-118.882179
733,91708,12,33.952902,-117.639325
734,91739,12,34.172754,-117.521243
735,92201,12,33.710984,-116.204844
736,92557,12,33.97216,-117.258409
737,92595,12,33.617844,-117.259304
738,92596,12,33.665848,-117.04966
739,92648,12,33.67901,-118.014603
740,92832,12,33.868649,-117.929055
741,93444,12,35.037198,-120.504593
742,90038,11,34.088475,-118.325527
743,90045,11,33.942108,-118.417488
744,90712,11,33.849034,-118.147902
745,91502,11,34.176817,-118.309323
746,91706,11,34.09741,-117.968269
747,92691,11,33.611945,-117.665867
748,92840,11,33.787165,-117.931889
749,92860,11,33.925519,-117.551958
750,92870,11,33.881158,-117.854783
751,93221,11,36.295014,-119.026031
752,90602,10,33.972782,-118.022066
753,90703,10,33.867743,-118.069472
754,91204,10,34.136194,-118.260934
755,91722,10,34.097345,-117.906736
756,91745,10,33.999005,-117.972146
757,91748,10,33.974883,-117.900676
758,92264,10,33.708592,-116.497622
759,92277,10,34.141358,-115.621168
760,92683,10,33.752468,-117.993933
761,92692,10,33.606497,-117.643112
762,92843,10,33.763905,-117.931382
763,92867,10,33.80098,-117.843772
764,93286,10,36.46271,-119.093242
765,90002,9,33.949099,-118.246737
766,90056,9,33.988047,-118.370361
767,90094,9,33.975414,-118.41699
768,90605,9,33.950295,-118.024352
769,90621,9,33.874224,-117.993368
770,90660,9,33.989524,-118.089299
771,91104,9,34.165356,-118.123751
772,91701,9,34.137564,-117.599945
773,92236,9,33.686145,-116.172918
774,92270,9,33.768584,-116.429988
775,92316,9,34.059306,-117.390768
776,92551,9,33.88274,-117.224878
777,92782,9,33.739709,-117.784703
778,92886,9,33.896339,-117.796416
779,93314,9,35.393866,-119.244846
780,93543,9,34.481108,-117.982006
781,90041,8,34.137412,-118.207607
782,90230,8,33.997862,-118.393617
783,90710,8,33.799904,-118.298661
784,90746,8,33.859171,-118.252272
785,91387,8,34.402509,-118.363427
786,91604,8,34.140822,-118.392864
787,91724,8,34.080444,-117.854734
788,91731,8,34.078573,-118.043456
789,91754,8,34.052922,-118.143465
790,92508,8,33.891133,-117.326749
791,92532,8,33.692673,-117.302957
792,92647,8,33.723228,-118.008692
793,92675,8,33.50186,-117.608646
794,92704,8,33.721131,-117.90511
795,92882,8,33.840451,-117.601961
796,93117,8,34.479453,-120.084094
797,93212,8,36.042151,-119.5277
798,93560,8,34.866894,-118.339832
799,93591,8,34.59448,-117.813666
800,90040,7,33.994523,-118.149952
801,90064,7,34.037251,-118.423573
802,90211,7,34.064958,-118.382979
803,90232,7,34.019323,-118.391902
804,90291,7,33.993396,-118.465193
805,90405,7,34.011312,-118.469762
806,91106,7,34.139402,-118.128658
807,91607,7,34.165783,-118.399795
808,91737,7,34.152583,-117.577707
809,91776,7,34.090776,-118.095091
810,91791,7,34.061624,-117.892235
811,91792,7,34.022581,-117.902359
812,91803,7,34.074736,-118.145959
813,92252,7,34.168333,-116.288431
814,92408,7,34.083458,-117.270016
815,92582,7,33.807607,-117.015163
816,92630,7,33.645736,-117.685503
817,92663,7,33.623208,-117.933903
818,92688,7,33.619672,-117.612087
819,92835,7,33.901886,-117.916639
820,93063,7,34.308729,-118.687223
821,93101,7,34.418979,-119.709166
822,93103,7,34.438773,-119.678841
823,93654,7,36.658709,-119.401274
824,90240,6,33.955729,-118.118346
825,90715,6,33.841027,-118.079141
826,90723,6,33.898883,-118.166629
827,91006,6,34.136258,-118.026704
828,91030,6,34.108957,-118.156615
829,91201,6,34.17051,-118.289463
830,91202,6,34.168366,-118.267771
831,91203,6,34.153338,-118.262974
832,91768,6,34.063516,-117.790379
833,92203,6,33.753959,-116.246487
834,92284,6,34.185894,-116.432416
835,92352,6,34.259971,-117.199381
